user_name,email,platform,amount,currency,description,earned_at
"Aditya Chadha","aditya.chadha43@gmail.com","Fiverr",13235.57,INR,"Content Writing",2026-01-27
"Aditya Chadha","aditya.chadha43@gmail.com","Fiverr",21902.30,INR,"Graphic Design",2025-12-07
"Aditya Chadha","aditya.chadha43@gmail.com","Fiverr",15612.60,INR,"Data Entry",2025-09-23
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Freelancer.com",17018.63,INR,"ERP Customization",2025-10-11
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Freelancer.com",16698.29,INR,"ETL Pipeline",2025-11-27
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Freelancer.com",11068.50,INR,"Cloud Migration",2026-02-21
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Freelancer.com",15220.66,INR,"Python Script Development",2025-12-15
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Fiverr",12833.82,INR,"Resume Writing",2025-11-19
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Fiverr",24484.08,INR,"Virtual Assistant",2025-10-25
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Fiverr",13692.78,INR,"Copywriting",2025-10-01
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Fiverr",4445.63,INR,"Data Entry",2025-12-15
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Fiverr",20243.22,INR,"Logo Design",2025-11-06
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Upwork",21979.28,INR,"DevOps Setup",2026-02-08
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Upwork",8468.27,INR,"Technical Writing",2026-02-06
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Upwork",9290.79,INR,"Database Optimization",2026-01-22
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Upwork",19309.09,INR,"Landing Page Design",2025-10-25
"Gauri Mukherjee","gauri.mukherjee27@gmail.com","Upwork",21803.48,INR,"Web Development Project",2025-10-04
"Siddharth Gupta","siddharth.gupta79@gmail.com","Upwork",14353.98,INR,"SEO Optimization",2025-12-18
"Siddharth Gupta","siddharth.gupta79@gmail.com","Upwork",8930.03,INR,"WordPress Plugin",2025-12-14
"Siddharth Gupta","siddharth.gupta79@gmail.com","Upwork",19725.04,INR,"Technical Writing",2025-09-23
"Siddharth Gupta","siddharth.gupta79@gmail.com","Upwork",7367.46,INR,"Technical Writing",2026-01-08
"Siddharth Gupta","siddharth.gupta79@gmail.com","Upwork",18659.25,INR,"Node.js Backend Service",2026-02-20
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",24983.59,INR,"Cloud Migration",2026-02-16
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",1331.71,INR,"Python Script Development",2026-02-26
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",24760.35,INR,"Data Analysis Report",2025-09-09
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",15977.28,INR,"Android App",2026-01-18
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",5889.12,INR,"Cybersecurity Audit",2026-02-23
"Siddharth Gupta","siddharth.gupta79@gmail.com","Freelancer.com",2752.85,INR,"Cybersecurity Audit",2025-11-23
"Siddharth Gupta","siddharth.gupta79@gmail.com","Fiverr",674.79,INR,"Social Media Management",2026-01-01
"Siddharth Gupta","siddharth.gupta79@gmail.com","Fiverr",24462.35,INR,"Voice Over",2025-10-10
"Siddharth Gupta","siddharth.gupta79@gmail.com","Fiverr",11306.70,INR,"Video Editing",2025-12-02
"Tarun Srivastava","tarun.srivastava3@gmail.com","Fiverr",6043.39,INR,"Photo Editing",2026-01-09
"Tarun Srivastava","tarun.srivastava3@gmail.com","Fiverr",23616.41,INR,"Video Editing",2026-02-07
"Tarun Srivastava","tarun.srivastava3@gmail.com","Fiverr",3904.67,INR,"Translation Service",2026-02-07
"Tarun Srivastava","tarun.srivastava3@gmail.com","Fiverr",3348.80,INR,"Whiteboard Animation",2025-11-09
"Tarun Srivastava","tarun.srivastava3@gmail.com","Fiverr",8040.52,INR,"Translation Service",2025-12-17
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",8959.37,INR,"Web Development Project",2026-01-27
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",22594.67,INR,"Database Optimization",2025-10-02
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",16337.04,INR,"WordPress Plugin",2026-02-01
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",5375.26,INR,"React Frontend Build",2025-09-21
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",3965.44,INR,"React Frontend Build",2026-02-09
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",12652.12,INR,"Bug Fix Sprint",2025-12-21
"Tarun Srivastava","tarun.srivastava3@gmail.com","Upwork",6460.11,INR,"Node.js Backend Service",2025-12-31
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",3495.30,INR,"Payment Gateway Setup",2025-11-12
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",13365.72,INR,"ETL Pipeline",2026-01-26
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",17304.24,INR,"ETL Pipeline",2026-01-07
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",18987.23,INR,"Shopify Store Setup",2025-09-14
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",2774.75,INR,"ETL Pipeline",2025-10-04
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",8878.92,INR,"Chatbot Development",2026-02-19
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",6819.88,INR,"Blockchain Integration",2025-12-07
"Tarun Srivastava","tarun.srivastava3@gmail.com","Freelancer.com",10462.08,INR,"Game Development",2025-09-27
"Meera Mehta","meera.mehta30@gmail.com","Fiverr",10435.53,INR,"Logo Design",2025-11-28
"Meera Mehta","meera.mehta30@gmail.com","Fiverr",22839.76,INR,"Copywriting",2026-02-21
"Meera Mehta","meera.mehta30@gmail.com","Fiverr",4999.69,INR,"Resume Writing",2025-11-26
"Meera Mehta","meera.mehta30@gmail.com","Fiverr",21879.32,INR,"Social Media Management",2026-02-15
"Meera Mehta","meera.mehta30@gmail.com","Fiverr",16876.88,INR,"Virtual Assistant",2025-12-24
"Venkat Joshi","venkat.joshi75@gmail.com","Freelancer.com",10546.98,INR,"Cybersecurity Audit",2026-01-26
"Venkat Joshi","venkat.joshi75@gmail.com","Freelancer.com",19824.85,INR,"Game Development",2025-12-30
"Venkat Joshi","venkat.joshi75@gmail.com","Freelancer.com",3236.25,INR,"Blockchain Integration",2025-12-08
"Venkat Joshi","venkat.joshi75@gmail.com","Freelancer.com",6337.91,INR,"Data Analysis Report",2025-11-27
"Venkat Joshi","venkat.joshi75@gmail.com","Freelancer.com",19891.74,INR,"IoT Dashboard",2025-09-24
"Venkat Joshi","venkat.joshi75@gmail.com","Upwork",16004.98,INR,"Mobile App Development",2025-11-08
"Venkat Joshi","venkat.joshi75@gmail.com","Upwork",14241.44,INR,"Technical Writing",2025-11-07
"Venkat Joshi","venkat.joshi75@gmail.com","Upwork",23809.82,INR,"Database Optimization",2025-09-28
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Upwork",19701.40,INR,"Web Development Project",2025-11-23
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Upwork",15637.10,INR,"Technical Writing",2025-11-13
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Upwork",4810.99,INR,"SEO Optimization",2026-03-07
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Fiverr",14653.26,INR,"Data Entry",2025-10-31
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Fiverr",7250.10,INR,"Copywriting",2025-10-02
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Fiverr",20069.81,INR,"Social Media Management",2026-01-22
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Fiverr",11578.42,INR,"Logo Design",2025-10-28
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Freelancer.com",12843.59,INR,"Excel Automation",2025-10-23
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Freelancer.com",9103.18,INR,"IoT Dashboard",2025-10-04
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Freelancer.com",9490.52,INR,"Python Script Development",2025-09-21
"Aditya Deshmukh","aditya.deshmukh34@gmail.com","Freelancer.com",9847.29,INR,"Android App",2026-01-25
"Megha Tandon","megha.tandon49@gmail.com","Upwork",4923.87,INR,"Database Optimization",2026-03-05
"Megha Tandon","megha.tandon49@gmail.com","Upwork",2875.53,INR,"SEO Optimization",2025-10-30
"Megha Tandon","megha.tandon49@gmail.com","Upwork",9743.77,INR,"SEO Optimization",2025-12-06
"Megha Tandon","megha.tandon49@gmail.com","Upwork",23232.77,INR,"DevOps Setup",2025-10-14
"Megha Tandon","megha.tandon49@gmail.com","Upwork",17926.87,INR,"SEO Optimization",2026-01-25
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",21897.01,INR,"Resume Writing",2026-02-21
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",13432.68,INR,"Whiteboard Animation",2025-10-03
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",16682.97,INR,"Graphic Design",2025-09-17
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",5696.57,INR,"Illustration",2026-02-06
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",4890.10,INR,"Copywriting",2026-01-14
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",8521.08,INR,"Graphic Design",2025-12-18
"Megha Tandon","megha.tandon49@gmail.com","Fiverr",18159.16,INR,"Logo Design",2025-09-20
"Megha Tandon","megha.tandon49@gmail.com","Freelancer.com",8136.91,INR,"Machine Learning Model",2025-09-13
"Megha Tandon","megha.tandon49@gmail.com","Freelancer.com",10128.38,INR,"Python Script Development",2025-10-19
"Megha Tandon","megha.tandon49@gmail.com","Freelancer.com",2893.71,INR,"Python Script Development",2026-02-25
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Fiverr",2088.19,INR,"Illustration",2026-02-20
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Fiverr",7150.18,INR,"Data Entry",2025-12-19
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Fiverr",4695.32,INR,"Whiteboard Animation",2025-12-18
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",23048.82,INR,"Full Stack Project",2025-10-01
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",16454.91,INR,"WordPress Plugin",2025-10-18
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",20666.12,INR,"Full Stack Project",2025-09-12
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",15611.43,INR,"Node.js Backend Service",2025-10-19
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",20284.56,INR,"Full Stack Project",2026-02-11
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Upwork",4218.23,INR,"Mobile App Development",2025-12-05
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",11969.22,INR,"Payment Gateway Setup",2025-12-02
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",20657.68,INR,"Cybersecurity Audit",2026-02-20
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",12022.27,INR,"Cloud Migration",2025-10-05
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",10786.06,INR,"Payment Gateway Setup",2026-02-17
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",12885.71,INR,"Data Analysis Report",2025-09-21
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",23452.08,INR,"Machine Learning Model",2025-10-22
"Umesh Mukherjee","umesh.mukherjee96@gmail.com","Freelancer.com",18382.48,INR,"Shopify Store Setup",2025-12-24
"Gauri Dhawan","gauri.dhawan51@gmail.com","Upwork",18781.05,INR,"Technical Writing",2025-11-24
"Gauri Dhawan","gauri.dhawan51@gmail.com","Upwork",22538.36,INR,"API Integration",2025-09-12
"Gauri Dhawan","gauri.dhawan51@gmail.com","Upwork",18827.75,INR,"DevOps Setup",2025-10-27
"Gauri Dhawan","gauri.dhawan51@gmail.com","Upwork",18590.57,INR,"Technical Writing",2025-11-20
"Gauri Dhawan","gauri.dhawan51@gmail.com","Upwork",11373.96,INR,"UI/UX Design Review",2025-12-21
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",8180.87,INR,"Whiteboard Animation",2026-03-03
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",14696.25,INR,"Translation Service",2025-09-16
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",21540.19,INR,"Whiteboard Animation",2025-12-29
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",14023.47,INR,"Photo Editing",2026-01-29
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",6116.69,INR,"Voice Over",2026-01-18
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",10245.05,INR,"Social Media Management",2026-01-22
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",17979.83,INR,"Virtual Assistant",2025-10-12
"Gauri Dhawan","gauri.dhawan51@gmail.com","Fiverr",12780.00,INR,"Photo Editing",2025-12-08
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",23098.03,INR,"Data Analysis Report",2025-10-20
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",1087.30,INR,"Shopify Store Setup",2025-10-14
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",12718.53,INR,"Python Script Development",2026-02-10
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",11043.53,INR,"IoT Dashboard",2025-12-14
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",15782.18,INR,"Cybersecurity Audit",2026-03-01
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",18086.21,INR,"IoT Dashboard",2025-11-10
"Gauri Dhawan","gauri.dhawan51@gmail.com","Freelancer.com",18432.45,INR,"Android App",2026-01-08
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",15877.34,INR,"Code Review",2026-03-02
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",23934.60,INR,"Technical Writing",2025-10-26
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",22006.65,INR,"Database Optimization",2025-11-14
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",3776.52,INR,"Web Development Project",2025-10-21
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",2054.59,INR,"Technical Writing",2026-01-31
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",17868.83,INR,"Full Stack Project",2026-02-01
"Divya Chauhan","divya.chauhan54@gmail.com","Upwork",9524.39,INR,"DevOps Setup",2025-11-06
"Divya Chauhan","divya.chauhan54@gmail.com","Fiverr",10429.12,INR,"Virtual Assistant",2026-01-31
"Divya Chauhan","divya.chauhan54@gmail.com","Fiverr",8562.72,INR,"Data Entry",2025-09-26
"Divya Chauhan","divya.chauhan54@gmail.com","Fiverr",5138.05,INR,"Social Media Management",2025-09-27
"Divya Chauhan","divya.chauhan54@gmail.com","Fiverr",2970.64,INR,"Translation Service",2026-01-02
"Divya Chauhan","divya.chauhan54@gmail.com","Fiverr",7136.06,INR,"Social Media Management",2025-09-26
"Divya Chauhan","divya.chauhan54@gmail.com","Freelancer.com",13045.34,INR,"Android App",2026-03-07
"Divya Chauhan","divya.chauhan54@gmail.com","Freelancer.com",22480.62,INR,"Android App",2025-09-25
"Divya Chauhan","divya.chauhan54@gmail.com","Freelancer.com",23597.98,INR,"Machine Learning Model",2026-01-17
"Ekta Bose","ekta.bose36@gmail.com","Freelancer.com",23652.84,INR,"Cloud Migration",2026-01-06
"Ekta Bose","ekta.bose36@gmail.com","Freelancer.com",5652.57,INR,"Payment Gateway Setup",2026-01-30
"Ekta Bose","ekta.bose36@gmail.com","Freelancer.com",18668.11,INR,"IoT Dashboard",2025-11-08
"Ekta Bose","ekta.bose36@gmail.com","Fiverr",17266.21,INR,"Whiteboard Animation",2026-03-06
"Ekta Bose","ekta.bose36@gmail.com","Fiverr",24707.50,INR,"Video Editing",2025-09-22
"Ekta Bose","ekta.bose36@gmail.com","Fiverr",9156.82,INR,"Virtual Assistant",2025-12-18
"Ekta Bose","ekta.bose36@gmail.com","Fiverr",18954.87,INR,"Content Writing",2025-12-03
"Ekta Bose","ekta.bose36@gmail.com","Fiverr",4423.23,INR,"Social Media Management",2025-11-26
"Ekta Bose","ekta.bose36@gmail.com","Upwork",23262.77,INR,"Landing Page Design",2025-10-11
"Ekta Bose","ekta.bose36@gmail.com","Upwork",15600.41,INR,"API Integration",2025-12-11
"Ekta Bose","ekta.bose36@gmail.com","Upwork",19286.32,INR,"Full Stack Project",2026-01-09
"Ekta Bose","ekta.bose36@gmail.com","Upwork",12700.55,INR,"SEO Optimization",2025-11-06
"Ekta Bose","ekta.bose36@gmail.com","Upwork",24030.90,INR,"Technical Writing",2026-01-19
"Ekta Bose","ekta.bose36@gmail.com","Upwork",17180.65,INR,"WordPress Plugin",2025-11-21
"Sneha Khanna","sneha.khanna80@gmail.com","Upwork",23263.58,INR,"Full Stack Project",2025-11-17
"Sneha Khanna","sneha.khanna80@gmail.com","Upwork",1125.60,INR,"WordPress Plugin",2025-12-06
"Sneha Khanna","sneha.khanna80@gmail.com","Upwork",8330.33,INR,"Code Review",2025-11-18
"Sneha Khanna","sneha.khanna80@gmail.com","Upwork",11135.51,INR,"Bug Fix Sprint",2025-09-11
"Sneha Khanna","sneha.khanna80@gmail.com","Fiverr",2361.20,INR,"Translation Service",2025-11-01
"Sneha Khanna","sneha.khanna80@gmail.com","Fiverr",20365.81,INR,"Translation Service",2025-11-01
"Sneha Khanna","sneha.khanna80@gmail.com","Fiverr",7619.61,INR,"Translation Service",2025-10-20
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",23655.30,INR,"WordPress Plugin",2025-10-18
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",20848.29,INR,"Web Development Project",2026-01-28
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",12170.05,INR,"API Integration",2025-12-02
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",11241.02,INR,"DevOps Setup",2026-01-11
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",815.67,INR,"Mobile App Development",2025-10-21
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",15011.39,INR,"WordPress Plugin",2025-11-18
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",4919.04,INR,"SEO Optimization",2026-01-28
"Umesh Chopra","umesh.chopra68@gmail.com","Upwork",11105.09,INR,"SEO Optimization",2026-01-18
"Varun Rajput","varun.rajput96@gmail.com","Freelancer.com",2679.56,INR,"Machine Learning Model",2026-02-05
"Varun Rajput","varun.rajput96@gmail.com","Freelancer.com",21173.69,INR,"Game Development",2025-10-16
"Varun Rajput","varun.rajput96@gmail.com","Freelancer.com",4530.71,INR,"Machine Learning Model",2026-01-19
"Varun Rajput","varun.rajput96@gmail.com","Freelancer.com",24537.76,INR,"IoT Dashboard",2025-11-13
"Varun Rajput","varun.rajput96@gmail.com","Freelancer.com",2935.59,INR,"Cybersecurity Audit",2025-09-16
"Varun Rajput","varun.rajput96@gmail.com","Fiverr",15435.57,INR,"Video Editing",2025-09-25
"Varun Rajput","varun.rajput96@gmail.com","Fiverr",6385.56,INR,"Video Editing",2025-12-30
"Varun Rajput","varun.rajput96@gmail.com","Fiverr",17793.49,INR,"Video Editing",2026-01-26
"Varun Rajput","varun.rajput96@gmail.com","Fiverr",2171.42,INR,"Podcast Editing",2025-11-11
"Deepak Nair","deepak.nair28@gmail.com","Upwork",23808.07,INR,"Node.js Backend Service",2026-03-04
"Deepak Nair","deepak.nair28@gmail.com","Upwork",23030.69,INR,"React Frontend Build",2025-09-12
"Deepak Nair","deepak.nair28@gmail.com","Upwork",24887.04,INR,"Technical Writing",2025-09-21
"Deepak Nair","deepak.nair28@gmail.com","Fiverr",690.71,INR,"Photo Editing",2025-12-28
"Deepak Nair","deepak.nair28@gmail.com","Fiverr",3947.98,INR,"Social Media Management",2025-09-14
"Deepak Nair","deepak.nair28@gmail.com","Fiverr",8030.83,INR,"Social Media Management",2026-02-07
"Deepak Nair","deepak.nair28@gmail.com","Fiverr",24690.56,INR,"Podcast Editing",2025-09-17
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",16756.97,INR,"Cybersecurity Audit",2025-10-09
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",3520.66,INR,"Chatbot Development",2026-01-19
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",24883.13,INR,"Chatbot Development",2025-12-21
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",19069.38,INR,"IoT Dashboard",2025-10-03
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",6789.16,INR,"Shopify Store Setup",2025-10-21
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",1892.96,INR,"Excel Automation",2025-12-28
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",11850.46,INR,"Excel Automation",2025-09-23
"Deepak Nair","deepak.nair28@gmail.com","Freelancer.com",4690.40,INR,"Cybersecurity Audit",2025-09-25
"Rajesh Bose","rajesh.bose20@gmail.com","Freelancer.com",16329.67,INR,"IoT Dashboard",2025-10-01
"Rajesh Bose","rajesh.bose20@gmail.com","Freelancer.com",16845.33,INR,"Cybersecurity Audit",2025-10-13
"Rajesh Bose","rajesh.bose20@gmail.com","Freelancer.com",6561.03,INR,"ETL Pipeline",2026-02-09
"Rajesh Bose","rajesh.bose20@gmail.com","Freelancer.com",4190.60,INR,"Chatbot Development",2025-10-25
"Rajesh Bose","rajesh.bose20@gmail.com","Upwork",11785.07,INR,"WordPress Plugin",2025-09-27
"Rajesh Bose","rajesh.bose20@gmail.com","Upwork",24534.39,INR,"API Integration",2026-03-04
"Rajesh Bose","rajesh.bose20@gmail.com","Upwork",11849.19,INR,"WordPress Plugin",2025-10-27
"Rajesh Bose","rajesh.bose20@gmail.com","Upwork",22343.15,INR,"React Frontend Build",2026-01-17
"Akash Verma","akash.verma59@gmail.com","Upwork",23757.80,INR,"Mobile App Development",2025-11-03
"Akash Verma","akash.verma59@gmail.com","Upwork",12814.90,INR,"React Frontend Build",2025-09-09
"Akash Verma","akash.verma59@gmail.com","Upwork",5283.51,INR,"UI/UX Design Review",2026-01-01
"Akash Verma","akash.verma59@gmail.com","Upwork",9156.85,INR,"Bug Fix Sprint",2026-03-03
"Akash Verma","akash.verma59@gmail.com","Fiverr",12232.09,INR,"Resume Writing",2026-01-14
"Akash Verma","akash.verma59@gmail.com","Fiverr",24784.17,INR,"Video Editing",2025-11-26
"Akash Verma","akash.verma59@gmail.com","Fiverr",19462.86,INR,"Logo Design",2026-03-06
"Akash Verma","akash.verma59@gmail.com","Fiverr",3081.13,INR,"Whiteboard Animation",2025-10-10
"Akash Verma","akash.verma59@gmail.com","Fiverr",14366.60,INR,"Content Writing",2026-01-05
"Akash Verma","akash.verma59@gmail.com","Fiverr",7821.44,INR,"Podcast Editing",2025-12-27
"Akash Verma","akash.verma59@gmail.com","Fiverr",16386.84,INR,"Virtual Assistant",2025-09-16
"Akash Verma","akash.verma59@gmail.com","Fiverr",24057.90,INR,"Whiteboard Animation",2026-02-05
"Karan Kumar","karan.kumar71@gmail.com","Freelancer.com",7693.17,INR,"Cloud Migration",2025-11-07
"Karan Kumar","karan.kumar71@gmail.com","Freelancer.com",7869.37,INR,"Python Script Development",2025-09-18
"Karan Kumar","karan.kumar71@gmail.com","Freelancer.com",10208.96,INR,"Cybersecurity Audit",2025-10-18
"Karan Kumar","karan.kumar71@gmail.com","Fiverr",5935.33,INR,"Video Editing",2025-11-09
"Karan Kumar","karan.kumar71@gmail.com","Fiverr",23110.08,INR,"Podcast Editing",2025-12-12
"Karan Kumar","karan.kumar71@gmail.com","Fiverr",15129.18,INR,"Resume Writing",2025-09-18
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Freelancer.com",14337.20,INR,"Excel Automation",2026-02-02
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Freelancer.com",24924.56,INR,"Data Analysis Report",2025-12-02
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Freelancer.com",5893.96,INR,"Payment Gateway Setup",2026-02-03
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Freelancer.com",8293.56,INR,"Shopify Store Setup",2025-10-18
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Fiverr",4413.42,INR,"Resume Writing",2025-12-09
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Fiverr",17991.31,INR,"Content Writing",2025-09-28
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Fiverr",18029.71,INR,"Content Writing",2025-11-16
"Gauri Kulkarni","gauri.kulkarni99@gmail.com","Fiverr",21350.63,INR,"Podcast Editing",2025-10-15
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",9514.21,INR,"Game Development",2025-11-26
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",11198.69,INR,"Chatbot Development",2025-09-13
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",20178.17,INR,"ERP Customization",2026-02-17
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",18647.25,INR,"Game Development",2026-01-16
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",21287.69,INR,"Chatbot Development",2025-12-13
"Jaya Joshi","jaya.joshi35@gmail.com","Freelancer.com",17714.76,INR,"Android App",2025-09-21
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",22376.47,INR,"SEO Optimization",2025-09-29
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",22476.43,INR,"Web Development Project",2025-11-26
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",13679.76,INR,"Database Optimization",2025-10-02
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",23058.81,INR,"UI/UX Design Review",2026-01-22
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",13215.67,INR,"Technical Writing",2025-11-01
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",11579.80,INR,"Web Development Project",2025-10-15
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",21629.86,INR,"Technical Writing",2026-01-13
"Jaya Joshi","jaya.joshi35@gmail.com","Upwork",17171.10,INR,"Full Stack Project",2025-09-14
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",17931.26,INR,"Graphic Design",2025-10-11
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",10247.76,INR,"Copywriting",2025-10-19
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",8659.57,INR,"Copywriting",2025-11-03
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",24726.07,INR,"Data Entry",2026-01-30
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",14284.23,INR,"Graphic Design",2025-12-22
"Jaya Joshi","jaya.joshi35@gmail.com","Fiverr",10911.23,INR,"Logo Design",2025-11-10
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",10173.86,INR,"Excel Automation",2025-11-28
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",6022.84,INR,"Android App",2026-01-04
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",14112.28,INR,"Payment Gateway Setup",2025-12-11
